工場番号,受注番号,受注行番号,受注伝票区分,得意先番号,納入先番号,需要家番号,受注日,最終出荷日,品目番号,品目名,型式,注文番号,製番,品目区分,売上担当者,出荷予定日,納期,受注数,単価単位,単位番号,単位名,引当数,単価,仮単価区分,貿易単価区分,金額,特記事項１,特記事項２,出荷数,完納区分,計画必要数,計画立案済数,生産計画立案日,管理部門,不明項目０１(制御項目のため日本語項目名なし）,照会項目,消費税率,通貨,通貨名,他社品番,他社品名,引当在庫場所,納入先名,郵便番号,住所１,住所２,住所３,電話番号,ＦＡＸ番号,輸送ＬＴ,図番,生産工場,レート,自国通貨名,自国通貨,自国金額,レート区分,単価表示ケタ,金額表示ケタ,自国金額表示ケタ,受注種別,登録日,更新日,販売部門,販売発注部門,販売発注番号,販売発注行番号,販売発注区分,登録日(SYSDATE),更新日(SYSDATE),会社コード,受注請書発行区分,受注確認書発行日,データ有効フラグ,ワークフロー区分,ワークフローパターン,フローパターンID,フロー選定条件,承認依頼番号,承認日,品目分類,品目分類名,取扱品目分類１,品目区分１名称,取扱品目分類２,品目区分２名称,取扱品目分類３,品目区分３名称,得意先分類１,得意先種別１名称,得意先分類２,得意先種別２名称,得意先分類３,得意先種別３名称,得意先分類４,得意先種別４名称,取引単位受注数,取引単位コード,取引単位,変換率分子（取引単位）,変換率分母（取引単位）,手配入力区分,版数,手動採番フラグ,請求先名,経由先番号１,経由先名１,経由先番号２,経由先名２,受注先番号,受注先名,経由先番号３,経由先名３,経由営業所番号,責任部門,定価印字区分,受領書発行区分,受注者,前納運送便コード,後納運送便コード,運賃コード,代表荷姿,発注者１,発注者２,発注者３,納期（ヘッダ）,特記事項（ヘッダ）,エンジン機種,KW出力,PS馬力,回転数,減速比,回転方向,クラッチ,基,軸,セット,船種,新船区,船名,船番,船主,造船所,検査,ペラ軸識別CD,回答希望日,回答予定日,回答日,回答者,出図依頼区分,出図依頼内容,出図完了区分,図面_販,図面_承,図面_確,図面_工,図面_振,図面_完,図面_ペ,部署_倉,部署_購,部署_外,部署_大,部署_小,部署_設,部署_検,部署_品,部署_ペ,部署_船,部署_資,部署_井,部署_電,部署_飯,部署_管,部署_出,参照見積番号,参照版数,参照手配書番号,一式計上区分,計上先区分,計上先_手配書番号,請求先_一式金額,経由先１_一式金額,経由先２_一式金額,受注先_一式金額,商品情報,検査番号,納期（明細）,製造日数,加工時間,商談状況,定価存在フラグ,定価,別作表示内容,請求先_仕切率,請求先_単価,請求先_金額,経由先１_仕切率,経由先１_単価,経由先１_金額,経由先２_仕切率,経由先２_単価,経由先２_金額,受注先_仕切率,受注先_単価,受注先_金額,営業原価_単価,営業原価_金額,製造原価_単価,製造原価_金額,経由先３_単価,送り先_単価,手配書発行日,手配書発行日（営業控）,軸径,長さ,厚み,寸法記号,定尺区分,溝区分,プロペラ_ダイヤ,プロペラ_ピッチ,プロペラ_回転方向,プロペラ_形状,プロペラ_材質,プロペラ_翼数,プロペラ_AR,プロペラ_軸径,プロペラ_加工,プロペラ_検査,入力者,粗利率,手配書番号複写フラグ,処理モード,I_SEQ,発注番号,手配担当者,発注先名,出荷番号,受注担当者名,品揃者,梱包者,運送便名,運賃名,発注担当者,得意先締め日,売上担当者,木箱,木枠,段ボール,縄締,パレット,小包,重量,出荷検収日,分納出荷数,出荷登録日(SYSDATE),出荷更新日(SYSDATE),得意先ランク,材料ランク,所属部署コード,地区コード,地区名称,県名,作表担当者,処理区分名,オペレーター名
FAC11       ,N269076330,1,0,2103702,2103702,            ,2026/9/15,20260915,MVT543                   ,MVT543 ｺﾝﾄﾛｰﾙﾎﾞｯｸｽ(二連式), , ,                       ,3,305207,2026/9/15,2026/9/15,1,0,1,個,0,24000,0,0,24000, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1901       ,有限会社　寿ディーゼル,049-3104,北海道二海郡八雲町内浦125-1, , ,01376-3-4175        ,01376-3-4558        ,0, ,FAC11       ,1,JPY ,JPY,24000,0,2,0,0,0,2026/9/15,2026/9/15,B1901       ,            ,          ,0,  ,2026/9/15 10:01,2026/9/15 10:05,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,35,艤装部品,230,Ｅ艤装部品,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,有限会社　寿ディーゼル,            , ,            , ,2103702,有限会社　寿ディーゼル,            , ,            ,B1901       ,0,0,305007,181,   ,2,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,2,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,37500, ,0.64,24000,24000,,,,,,,0.64,24000,24000,15280,15280,12730,12730,,,20260915,0,,,, , , ,,, , , ,,,, , ,305007,36.3,0,1,4084,,,,2609112289,常磐井　武和,,,札幌急配,着払い,,20,第２道南　常磐井,0,0,0,0,0,0,0,0,1,2026/9/15 10:05,2026/9/15 10:05,B     ,B,B1901       ,C10101012   ,第２/道南,日胆,ALL,,
FAC11       ,N269076370,1,0,1000152,9999999999,            ,2026/9/15,20260915,50SPH50                  ,50SPH(ﾎｰｽ径50)ﾌﾗﾝｼﾞ型ﾎｰｽ海水こし器, , ,                       ,0,304303,2026/9/15,2026/9/15,1,0,1,個,0,57184,0,0,57184, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1901       ,福島ｴﾝｼﾞﾆｱﾘﾝｸﾞ,050-0083,佐川室蘭営業所止め,営業所ｺｰﾄﾞ:9100, ,090-9519-1966       ,                    ,0, ,FAC11       ,1,JPY ,JPY,57184,0,2,0,0,0,2026/9/15,2026/9/15,B1901       ,            ,          ,0,  ,2026/9/15 10:12,2026/9/15 10:12,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,35,艤装部品,180,海水こし器,      , ,31,31日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,ヤンマー舶用システム　株式会社　北海道営業部,3107612,ヤンマー舶用システム株式会社　北海道営業部　苫小牧支店,            , ,3107612,ヤンマー舶用システム株式会社　北海道営業部　苫小牧支店,            , ,            ,B1901       ,0,0,304003,35,   ,1,  ,ﾌｸｼﾏｴﾝｼﾞﾆｱ,奥出様, ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,2,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,105200, ,0,57184,57184,0.56,58900,58900,,,,0.56,58900,58900,46600,46600,26282,26282,,,20260915,0,,,, , , ,,, , , ,,,, , ,304003,18.5,0,1,4085,,,,2609112293,鈴江　誠,,,佐川急便,立替元払い,,31,第５日胆　鈴江,0,0,0,0,0,0,0,0,1,2026/9/15 10:12,2026/9/15 10:12,M     ,M,B1901       ,C10101015   ,第５/日胆,道央,ALL,,
FAC11       ,N269076370,2,0,1000152,9999999999,            ,2026/9/15,20260915,99999900,立替運賃, , ,                       ,99,304303,2026/9/15,2026/9/15,1,0,1,個,0,0,1,0,0, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1901       ,福島ｴﾝｼﾞﾆｱﾘﾝｸﾞ,050-0083,佐川室蘭営業所止め,営業所ｺｰﾄﾞ:9100, ,090-9519-1966       ,                    ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1901       ,            ,          ,0,  ,2026/9/15 10:12,2026/9/15 10:12,            ,0,0,1,99,0,              ,        ,          ,0,70,諸掛り,85,　運賃,900,その他,      , ,31,31日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,ヤンマー舶用システム　株式会社　北海道営業部,3107612,ヤンマー舶用システム株式会社　北海道営業部　苫小牧支店,            , ,3107612,ヤンマー舶用システム株式会社　北海道営業部　苫小牧支店,            , ,            ,B1901       ,0,0,304003,35,   ,1,  ,ﾌｸｼﾏｴﾝｼﾞﾆｱ,奥出様, ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,2,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,0, ,1.1,0,0,1.1,0,0,,,,1.1,0,0,0,0,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,304003,0,0,1,4086,,,,2609112293,鈴江　誠,,,佐川急便,立替元払い,,31,第５日胆　鈴江,0,0,0,0,0,0,0,0,1,2026/9/15 10:12,2026/9/15 10:12,M     ,M,B1901       ,C10101015   ,第５/日胆,道央,ALL,,
FAC11       ,N269076690,1,0,5244609,5244609,            ,2026/9/15,20260915,KOU232                   ,5V-1120x4R  ｽｸﾗﾑﾍﾞﾙﾄ, , ,                       ,3,225004,2026/9/15,2026/9/15,1,0,2,本,0,36400,0,0,36400, , ,1,1,0,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1901       ,有限会社　丸中工業所,098-1941,北海道紋別郡興部町字沙留港町, , ,01588-3-2251        ,01588-3-2448        ,0, ,FAC11       ,1,JPY ,JPY,36400,0,2,0,0,0,2026/9/15,2026/9/15,B1901       ,            ,          ,0,  ,2026/9/15 10:57,2026/9/15 15:01,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,35,艤装部品,232,動力伝達部品類,      , ,20,20日締め,20,20,      , ,      , ,0,2, ,1,1,1,0,0,有限会社　丸中工業所,            , ,            , ,5244609,有限会社　丸中工業所,            , ,            ,B1901       ,0,0,163201,182,   ,1,  ,社長様, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,0,0,0, , ,徳寿丸,,,,0,      ,,,,          ,0, ,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,0,0,0,0, ,        ,,0,0,  ,0,60650, ,0.6,36400,36400,,,,,,,0.6,36400,36400,26080,26080,0,0,0,0,20260915,0,0,0,0, , , ,0,0, , , ,0,0,0, , ,225004,28.4,0,2,4087,2609249536,229110,日精機工　株式会社,2609112310,第１市内　佐橋,,,松岡満,立替元払い,村上　由理佳,20,第４道北　長谷川,0,0,0,0,0,0,0,0,1,2026/9/15 10:57,2026/9/15 15:01,B     ,B,B1901       ,C10101014   ,第４/道北,道北,ALL,,
FAC11       ,N269076690,2,0,5244609,5244609,            ,2026/9/15,20260915,99999900,立替運賃, , ,                       ,99,225004,2026/9/15,2026/9/15,1,0,1,個,0,0,1,0,0, , ,1,1,0,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1901       ,有限会社　丸中工業所,098-1941,北海道紋別郡興部町字沙留港町, , ,01588-3-2251        ,01588-3-2448        ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1901       ,            ,          ,0,  ,2026/9/15 10:57,2026/9/15 15:01,            ,0,0,1,99,0,              ,        ,          ,0,70,諸掛り,85,　運賃,900,その他,      , ,20,20日締め,20,20,      , ,      , ,0,2, ,1,1,1,0,0,有限会社　丸中工業所,            , ,            , ,5244609,有限会社　丸中工業所,            , ,            ,B1901       ,0,0,163201,182,   ,1,  ,社長様, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,0,0,0, , ,徳寿丸,,,,0,      ,,,,          ,0, ,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,0,0,0,0, ,        ,,0,0,  ,0,0, ,1.1,0,0,,,,,,,1.1,0,0,0,0,0,0,0,0,20260915,0,0,0,0, , , ,0,0, , , ,0,0,0, , ,225004,0,0,2,4088,,,,2609112310,第１市内　佐橋,,,松岡満,立替元払い,,20,第４道北　長谷川,0,0,0,0,0,0,0,0,1,2026/9/15 10:57,2026/9/15 15:01,B     ,B,B1901       ,C10101014   ,第４/道北,道北,ALL,,
FAC11       ,N269076750,1,0,1000152,4107700,            ,2026/9/15,20260915,CPZ10M                   ,CPZ-1M   (17* 70*150)  亜鉛板, , ,                       ,3,304203,2026/9/15,2026/9/15,8,7,7,枚,0,1184,0,0,9472, , ,8,1,8,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1901       ,ヤンマー舶用システム（株）　北海道営業部　厚岸営業所,088-1118,北海道厚岸郡厚岸町若竹4丁目165, , ,0153-53-4700        ,0153-53-4701        ,0, ,FAC11       ,1,JPY ,JPY,9472,0,2,0,0,0,2026/9/15,2026/9/15,B1901       ,            ,          ,0,  ,2026/9/15 11:08,2026/9/15 11:08,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,30,とも部品,152,防蝕亜鉛,      , ,31,31日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,ヤンマー舶用システム　株式会社　北海道営業部,4107700,ヤンマー舶用システム（株）　北海道営業部　厚岸営業所,            , ,4107700,ヤンマー舶用システム（株）　北海道営業部　厚岸営業所,            , ,            ,B1901       ,0,0,304003,147,   ,2,  ,ﾌｸｲｻﾏﾌﾞﾝ,福井様, ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,2,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,2240, ,0.59,1184,9472,0.6,1220,9760,,,,0.6,1220,9760,970,7760,910,7280,,,20260915,0,,,, , , ,,, , , ,,,, , ,304003,18.1,0,1,4089,,,,2609112314,鈴江　誠,,,宅急便,着払い,,31,第３道東　鈴江,0,0,0,0,0,0,0,0,8,2026/9/15 11:08,2026/9/15 11:08,M     ,M,B1901       ,C10101013   ,第３/道東,道央,ALL,,
FAC11       ,N269076750,2,0,1000152,4107700,            ,2026/9/15,20260915,ZN09060                  ,Zn  60 ﾌﾟﾛﾍﾟﾗ用保護亜鉛, , ,                       ,0,304203,2026/9/15,2026/9/15,3,0,1,個,0,4155,0,0,12465, , ,3,1,3,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1901       ,ヤンマー舶用システム（株）　北海道営業部　厚岸営業所,088-1118,北海道厚岸郡厚岸町若竹4丁目165, , ,0153-53-4700        ,0153-53-4701        ,0, ,FAC11       ,1,JPY ,JPY,12465,0,2,0,0,0,2026/9/15,2026/9/15,B1901       ,            ,          ,0,  ,2026/9/15 11:08,2026/9/15 11:08,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,30,とも部品,154,ペラ亜鉛,      , ,31,31日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,ヤンマー舶用システム　株式会社　北海道営業部,4107700,ヤンマー舶用システム（株）　北海道営業部　厚岸営業所,            , ,4107700,ヤンマー舶用システム（株）　北海道営業部　厚岸営業所,            , ,            ,B1901       ,0,0,304003,147,   ,2,  ,ﾌｸｲｻﾏﾌﾞﾝ,福井様, ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,2,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,8550, ,0,4155,12465,0.5,4280,12840,,,,0.5,4280,12840,3240,9720,1991,5973,,,20260915,0,,,, , , ,,, , , ,,,, , ,304003,22,0,1,4090,,,,2609112314,鈴江　誠,,,宅急便,着払い,,31,第３道東　鈴江,0,0,0,0,0,0,0,0,3,2026/9/15 11:08,2026/9/15 11:08,M     ,M,B1901       ,C10101013   ,第３/道東,道央,ALL,,
FAC11       ,N269076780,1,0,2105306,2105306,            ,2026/9/15,20260915,ZN09080                  ,Zn  80 ﾌﾟﾛﾍﾟﾗ用保護亜鉛, , ,                       ,0,305207,2026/9/15,2026/9/15,4,0,1,個,0,8530,0,0,34120, , ,4,1,4,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1901       ,有限会社　静狩モーター商会,049-3500,北海道山越郡長万部町字静狩303, , ,0137-76-2111        ,0137-76-2112        ,0, ,FAC11       ,1,JPY ,JPY,34120,0,2,0,0,0,2026/9/15,2026/9/15,B1901       ,            ,          ,0,  ,2026/9/15 11:06,2026/9/15 11:06,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,30,とも部品,154,ペラ亜鉛,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,有限会社　静狩モーター商会,            , ,            , ,2105306,有限会社　静狩モーター商会,            , ,            ,B1901       ,0,0,305007,181,   ,2,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,2,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,15800, ,0.54,8530,34120,,,,,,,0.54,8530,34120,6000,24000,3196,12784,,,20260915,0,,,, , , ,,, , , ,,,, , ,305007,29.7,0,1,4091,,,,2609112313,常磐井　武和,,,札幌急配,着払い,,20,第２道南　常磐井,0,0,0,0,0,0,0,0,4,2026/9/15 11:06,2026/9/15 11:06,B     ,B,B1901       ,C10101012   ,第２/道南,道南,ALL,,
FAC11       ,N269076780,2,0,2105306,2105306,            ,2026/9/15,20260915,SOK160                   ,ｽｰﾊﾟｰｼｰﾙ用 ｸﾞﾘｽのみ, , ,                       ,0,305207,2026/9/15,2026/9/15,1,0,1,個,0,0,1,0,0, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1901       ,有限会社　静狩モーター商会,049-3500,北海道山越郡長万部町字静狩303, , ,0137-76-2111        ,0137-76-2112        ,0, ,FAC11       ,1,JPY ,JPY,0,0,2,0,0,0,2026/9/15,2026/9/15,B1901       ,            ,          ,0,  ,2026/9/15 11:06,2026/9/15 11:06,            ,0,0,1,99,0,              ,        ,          ,0,10,　自社,30,とも部品,160,附属品,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,有限会社　静狩モーター商会,            , ,            , ,2105306,有限会社　静狩モーター商会,            , ,            ,B1901       ,0,0,305007,181,   ,2,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,2,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,0, ,0.62,0,0,,,,,,,0.62,0,0,0,0,0,0,,,20260915,0,,,, , , ,,, , , ,,,, , ,305007,0,0,1,4092,,,,2609112313,常磐井　武和,,,札幌急配,着払い,,20,第２道南　常磐井,0,0,0,0,0,0,0,0,1,2026/9/15 11:06,2026/9/15 11:06,B     ,B,B1901       ,C10101012   ,第２/道南,道南,ALL,,
FAC11       ,N269076800,1,0,1000152,4107713,            ,2026/9/15,20260915,SKAL112                  ,SUS 低圧 ｼﾝｸﾞﾙ 11/2 貫通ﾋﾟｰｽ, , ,                       ,3,304203,2026/9/15,2026/9/15,1,1,1,個,0,3524,0,0,3524, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1901       ,ヤンマー舶用システム株式会社　北海道営業部　根室支店,087-0025,北海道根室市西浜町9-58, , ,0153-22-2151        ,0153-22-2157        ,0, ,FAC11       ,1,JPY ,JPY,3524,0,2,0,0,0,2026/9/15,2026/9/15,B1901       ,            ,          ,0,  ,2026/9/15 11:10,2026/9/15 11:13,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,55,油圧機器,292,油圧アクセサリ,      , ,31,31日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,ヤンマー舶用システム　株式会社　北海道営業部,4107713,ヤンマー舶用システム株式会社　北海道営業部　根室支店,            , ,4107713,ヤンマー舶用システム株式会社　北海道営業部　根室支店,            , ,            ,B1901       ,0,0,304003,147,   ,2,  ,38ﾎｸｼｮｳﾏﾙ,宇佐美様, ,2026/9/15, ,                    ,0,0,0,0, ,                    ,0,0,0, , ,第38北勝丸,,,,0,      ,,,,          ,0, ,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,0,0,0,0, ,        ,,0,0,  ,0,6400, ,1.25,3524,3524,1.25,3630,3630,,,,1.25,3630,3630,2900,2900,2030,2030,0,0,20260915,0,0,0,0, , , ,0,0, , , ,0,0,0, , ,304003,17.7,0,2,4093,,,,2609112320,鈴江　誠,,,宅急便,着払い,,31,第３道東　鈴江,0,0,0,0,0,0,0,0,1,2026/9/15 11:13,2026/9/15 11:13,M     ,M,B1901       ,C10101013   ,第３/道東,道央,ALL,,
FAC11       ,N269076970,1,0,3520005,3520005,            ,2026/9/15,20260915,DT1607530                ,1.6* 75*30m ﾀﾞｸﾄﾃｰﾌﾟ, , ,                       ,3,304303,2026/9/15,2026/9/15,2,0,8,巻,0,10400,0,0,20800, , ,2,1,2,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1901       ,株式会社　テクノス,059-0921,北海道白老郡白老町字石山9-38, , ,0144-83-4996        ,                    ,0, ,FAC11       ,1,JPY ,JPY,20800,0,2,0,0,0,2026/9/15,2026/9/15,B1901       ,            ,          ,0,  ,2026/9/15 11:27,2026/9/15 11:34,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,35,艤装部品,192,断熱材,      , ,31,31日締め,20,20,      , ,      , ,0,7, ,1,1,1,0,0,株式会社　テクノス,            , ,            , ,3520005,株式会社　テクノス,            , ,            ,B1901       ,0,0,304003,181,   ,2,  ,幸運丸分, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,0,0,0, , ,幸運丸,,,,0,      ,,,,          ,0, ,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,0,0,0,0, ,        ,,0,0,  ,0,16300, ,0.64,10400,20800,,,,,,,0.64,10400,20800,7760,15520,6460,12920,0,0,20260915,0,0,0,0, , , ,0,0, , , ,0,0,0, , ,304003,25.4,0,2,4094,,,,2609112326,鈴江　誠,,,札幌急配,着払い,,31,第５日胆　鈴江,0,0,0,0,0,0,0,0,2,2026/9/15 11:34,2026/9/15 11:34,D     ,D,B1901       ,C10101015   ,第５/日胆,道北,ALL,,
FAC11       ,N269076970,3,0,3520005,3520005,            ,2026/9/15,20260915,GP01150CE                ,SUS 5K-150A ｶﾞｽｹｯﾄPK  直径264, , ,                       ,3,304303,2026/9/15,2026/9/15,3,7,7,枚,0,4710,0,0,14130, , ,3,1,3,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z3932       ,株式会社　テクノス,059-0921,北海道白老郡白老町字石山9-38, , ,0144-83-4996        ,                    ,0, ,FAC11       ,1,JPY ,JPY,14130,0,2,0,0,0,2026/9/15,2026/9/15,B1901       ,            ,          ,0,  ,2026/9/15 11:33,2026/9/15 11:34,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,35,艤装部品,195,配管材,      , ,31,31日締め,20,20,      , ,      , ,0,7, ,1,1,1,0,0,株式会社　テクノス,            , ,            , ,3520005,株式会社　テクノス,            , ,            ,B1901       ,0,0,304003,181,   ,2,  ,幸運丸分, , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,0,0,0, , ,幸運丸,,,,0,      ,,,,          ,0, ,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,0,0,0,0, ,        ,,0,0,  ,0,7360, ,0.64,4710,14130,,,,,,,0.64,4710,14130,3590,10770,2751,8253,,,0,0,,,, , , ,,, , , ,,,, , ,304003,23.8,0,2,4095,,,,2609112326,鈴江　誠,,,札幌急配,着払い,,31,第５日胆　鈴江,0,0,0,0,0,0,0,0,3,2026/9/15 11:34,2026/9/15 11:34,D     ,D,B1901       ,C10101015   ,第５/日胆,道北,ALL,,
FAC11       ,N269077050,1,0,1000152,4243218,            ,2026/9/15,20260915,NHK025BL                 ,黒.日発ﾜｲﾔｰ 2.5m(Nなし)S100(M5), , ,                       ,3,304203,2026/9/15,2026/9/15,1,0,2,本,0,3572,0,0,3572, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1901       ,ヤンマー舶用システム株式会社　北海道営業部　羅臼営業所,086-1816,北海道目梨郡羅臼町共栄町19, , ,01538-7-2546        ,01538-7-3103        ,0, ,FAC11       ,1,JPY ,JPY,3572,0,2,0,0,0,2026/9/15,2026/9/15,B1901       ,            ,          ,0,  ,2026/9/15 11:43,2026/9/15 11:43,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,35,艤装部品,230,Ｅ艤装部品,      , ,31,31日締め,20,20,      , ,      , ,0,2, ,1,1,1,0,0,ヤンマー舶用システム　株式会社　北海道営業部,4243218,ヤンマー舶用システム株式会社　北海道営業部　羅臼営業所,            , ,4243218,ヤンマー舶用システム株式会社　北海道営業部　羅臼営業所,            , ,            ,B1901       ,0,0,304003,147,   ,2,  ,28ｼｮｸｼﾞｭﾏﾙ,巣組様, ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,第28植寿丸,,植別水産,,0,      ,,,,          ,0, ,0,,,,,,,,2,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,6140, ,0.59,3572,3572,0.6,3680,3680,,,,0.6,3680,3680,2790,2790,2139,2139,,,20260915,0,,,, , , ,,, , , ,,,, , ,304003,21.9,0,1,4096,,,,2609112339,鈴江　誠,,,宅急便,着払い,,31,第３道東　鈴江,0,0,0,0,0,0,0,0,1,2026/9/15 11:43,2026/9/15 11:43,M     ,M,B1901       ,C10101013   ,第３/道東,道央,ALL,,
FAC11       ,N269077620,1,0,2104806,2104806,            ,2026/9/15,20260915,IHE0438                  ,BC 一体型ﾎｰｽｴﾙﾎﾞ  11/2, , ,                       ,3,305207,2026/9/15,2026/9/15,1,1,1,個,0,7750,0,0,7750, , ,1,1,1,0,0,B3932       ,0,0,10,JPY ,JPY, , ,Z1901       ,有限会社　佐藤機械商会,040-0052,北海道函館市大町4-12, , ,0138-22-7495        ,0138-26-2908        ,0, ,FAC11       ,1,JPY ,JPY,7750,0,2,0,0,0,2026/9/15,2026/9/15,B1901       ,            ,          ,0,  ,2026/9/15 13:35,2026/9/15 13:35,            ,0,0,1,99,0,              ,        ,          ,0,30,　他社,35,艤装部品,195,配管材,      , ,20,20日締め,20,20,      , ,      , ,0,1, ,1,1,1,0,0,有限会社　佐藤機械商会,            , ,            , ,2104806,有限会社　佐藤機械商会,            , ,            ,B1901       ,0,0,305007,181,   ,2,  , , , ,2026/9/15, ,                    ,0,0,0,0, ,                    ,,,, , ,,,,,0,      ,,,,          ,0, ,0,,,,,,,,2,,,,,,,,,,,,,,,,          ,0,          ,0, ,          ,,,,, ,        ,,0,0,  ,0,12500, ,0.62,7750,7750,,,,,,,0.62,7750,7750,5060,5060,2780,2780,,,20260915,0,,,, , , ,,, , , ,,,, , ,305007,34.7,0,1,4097,,,,2609112406,常磐井　武和,,,札幌急配,着払い,,20,第２道南　常磐井,0,0,0,0,0,0,0,0,1,2026/9/15 13:35,2026/9/15 13:35,B     ,B,B1901       ,C10101012   ,第２/道南,道南,ALL,,
